,textID,text,sentiment,selected_text
256,1e6f72ea44,i think the food i ate made me sick.. i no feel so good,negative, sick..
257,cc930f7aa8, eagerly anticipating twitpics,neutral, eagerly anticipating twitpics
258,9c202174a3,"Lots of tasks to complete today. First, wecloming new members to Canadamigos Social Networking site, www.canadamigos.com, and coffee",positive, Lots of tasks to complete today.
259,b9a1df7a8a,Just wants to stay in bed all day but has to go to work instead  sux,negative, sux
260,7b3132d3cc,chillen trying to figure this thing out gettin drunk,positive, chillen
261,5f80970983,yay doctors  now interview then back 2 the doctor`s for blood work,neutral, yay doctors now interview then back 2 the doctor`s for blood work
262,f008d91039,Filming at a carnival for my music video... It reminds me of the Cherry Festival that I used to go to back home... Ahhh memories...,positive, Ahhh memories...
263,c223721eed,I`m siiiiiickkk  I dun feel good!!,negative, I`m siiiiiickkk I dun feel good!!
264,7f8a3308f8, Propellerheads has been on my harddrive for a long while. Just got my music repo back in shape this WE and felt nostalgic,positive, nostalgic
265,3f7adda0a4,Glorious sunny day in London town.. I`m in drama school fighting people with swords while protecting my romantically structured face,positive, Glorious
266,6c60cf0bb2,_89 I feel so sorry for her  hope she dnt cry 2nd time,negative, I feel so sorry
267,f77651be05,would wish the severe migrains would stop!!! doc`s prescriptions arent working,negative, doc`s prescriptions arent working
268,aff740a028,"09/09 +full moon+ my lovely friends and family= my b-day wish came true;)<3 In addition,gray matters is one of the cutest movies ever!!",positive," lovely friends and family= my b-day wish came true;)<3 In addition,gray matters is one of the cutest movies ever!!"
269,c3f1116734,My Life Would Suck Without You - Kelly Clarkson,negative, Suck
270,4b57011c85,revising for exams,neutral, revising for exams
271,cb4266c560," you should so host the next logies, i only laughed at your bit really",positive, laughed
272,dcb3bb2912, Hi Jordan i`m gonna all of u...I know ur busy and i know ur probably tired. but please reschedule NC. don`t leave us out.,neutral, Hi Jordan i`m gonna all of u...I know ur busy and i know ur probably tired. but please reschedule NC. don`t leave us out.
273,f61b40624e,__joy i feel like red lea now,positive, __joy
274,b6d2229b03, I`d love to but I think the trek from London would be a bit too much,neutral, I`d love to but I think the trek from London would be a bit too much
275,299fda8c5b, hey hey,neutral, hey hey
276,fbea09d42d,thinks revising in the garden from 8 this morning without sunscreen isnt the best idea ive had  oucccccccch,negative, isnt the best idea
277,1b62e0c672,Is miserable  i feel like im gona cry  sux!,negative, Is miserable
278,2452a0aa6a, i know they are delicious.miss germany but like holland as well as we used to shoppin there at weekends.lol,positive, delicious.
279,8a821c6d63," LOL, very true. Maybe next year. I loooved that siggy, and I don`t remember what the password for the mod thing was  Cake?",positive, I loooved
280,0f93ebfb23," lol, get watching it again  hehe",neutral," lol, get watching it again hehe"
281,dd655c5aee, Hope you did great - you certainly spent enough time studying.,positive, Hope you did great
282,e94ceb6edd, btw - downloaded iphone 3.0 sdk,neutral, btw - downloaded iphone 3.0 sdk
283,61e8b484df,Straighening my hair and its not going as straight as i want it to be what a  bummerrr for me,negative, bummerrr
284,5be41389ce," I need botox work on the lips if I`m going to change my name to Angelina Jolie, but it`s a thought! Sad though about the racism",negative, Sad
285,bd0f0ebc57," me? A doctor? *laughs* oh, no, no, no. I was _crane`s patient at Arkham Aslyum, but now I work for him",neutral," me? A doctor? *laughs* oh, no, no, no. I was _crane`s patient at Arkham Aslyum, but now I work for him"
286,772ba56ce6,Morning all! Have a GREAT DAY! Off to school I go,positive, GREAT
287,390f00c85a,"now, in a weird mood  muahaz",negative, weird mood
288,4a680661d5, congrats! Photo of dre?,positive, congrats!
289,e2505e6219,"#SanctuarySunday  thanks for joining on #SanctuarySunday, follow more Sanctuary people to keep up to date on the tweets!",positive, thanks
290,0d85e6d515,"Done at Disneyland, kid`s knocked out, stopped by the hotel bar and grabbed a grey goose & tonic on the way up...peace",positive,...peace
291,086671fad9, ok. lol. i miss you too. i hope your cramps get better. i know how painful they can be.,neutral, ok. lol. i miss you too. i hope your cramps get better. i know how painful they can be.
292,9c99cd9396," Oh, and a very good review",positive, good
293,f35cc8bb35,_MileyCyrus it wont let me do it twitter keeps saying over twitter capacity or something that bird keeps coming up.,negative, it wont let me do it
294,5ba64af2fd,I`m extremely hungry.... and the only thing I have in my house is Soup...  I don`t like soup... *pouts*,negative, I don`t like soup...
295,dbd82ea5bd, its hilarious,positive, its hilarious
296,8b6c53f38b, I love the guy that was standing behind me,positive, I love
297,e8cb7f18bd,Bout to hit the sack...got **** to do tomorrow. Happy mothers day MOM!,positive, Happy
298,9ea273deaa,lost my DC hat ..,negative, lost
299,cf0d831059,starting the video editing of the first spanking movie we did with Mina ... it will be added to the next update,neutral, starting the video editing of the first spanking movie we did with Mina ... it will be added to the next update
300,8f0bafc9dc,"   In effect, your podcast IS the audio version of your book. Isn`****? (plus, it has the added charm of banter  )",neutral," In effect, your podcast IS the audio version of your book. Isn`****? (plus, it has the added charm of banter )"
301,0888d7dab7,"Sunny synday morning. Nicole is up later than usual, mommy got some sleep",neutral," Sunny synday morning. Nicole is up later than usual, mommy got some sleep"
302,04d3c2d056,Browsing  find everything about university & interior design.,neutral, Browsing find everything about university & interior design.
303,8bbaca6e4b,I have not tweeted for SIXTEEN DAYS! I miss it =( I`ve been having fun though! =D Ingrid on mon was frakking awesome  BBQ today!,neutral, I have not tweeted for SIXTEEN DAYS! I miss it =( I`ve been having fun though! =D Ingrid on mon was frakking awesome BBQ today!
304,4a9529e753, visit si fr joemar dito bataan (frm camiguin) & sum of my ofcmates& i are supposed to meet him this saturday  can`t luwas,neutral, visit si fr joemar dito bataan (frm camiguin) & sum of my ofcmates& i are supposed to meet him this saturday can`t luwas
305,8be2d4f69f, I am soo excited about your pasadena seminar...if only i can find the confermation email,positive, excited
306,d9c10546e6,Ugh I don`t feel well again all of a sudden,negative, Ugh I don`t feel well again
307,90be8eaffb,I want a new phone  I`ve seen too much cellphone commercials (,negative, I`ve seen too much cellphone commercials (
308,8ba332dbbd, we`ll test that theory  with no right arm to strum with.  Got a feelin I`ll be humming my new tunes for a while,negative, no right arm to strum with.
309,1086c26e82, http://twitpic.com/4vuuy - That`s so cool.,positive, That`s so cool.
310,b357b9e7d2,school. 39 days !!! so exited. Amazing premier ,positive, Amazing
311,0050eebd18,  tis very useful indeed esp. for newbies like me!,positive, useful
312,426cb788e5,Gonna go and see my sister at Mount Sinai ....  she`s there for at least another 24 hours.,neutral, Gonna go and see my sister at Mount Sinai .... she`s there for at least another 24 hours.
313,d30d23e543, it was just the handle tg,neutral, it was just the handle tg
314,04a204382a,backe backe... MUFFINS!!!,neutral, backe backe... MUFFINS!!!
315,2bc1a7126b,is relaxing after working on Mothers Day.  Oh well. A good day had.  Hope you are all well,positive, good
316,a2fb29c072,lasttt mondayyy of classs,neutral, lasttt mondayyy of classs
317,a2bbae6c4c, yup!  Now I can join in on the nin access fun!,positive, fun!
318,0ce30035ac,"I just walked into work, all the while thinking that I was sitting in Bellagio this time Wednesday.",neutral," I just walked into work, all the while thinking that I was sitting in Bellagio this time Wednesday."
319,b3505b0aa7, unfair  I wanna go too.,negative, unfair
320,99fcc18a8d,Download movie  'A Good Day to Be Black &#38 Sexy' http://tinyurl.com/ckmkul cool #movie,positive, Good
321,2b6bc6920b,Jus got back from a run up sunset blvd! My cuzin tried to kill me my legs are still movin and I`m sittin down!!,negative, kill
322,d40dd3b17b," Aww, that`s sad.  I miss seeing you guys on the big screen.",negative," Aww, that`s sad."
323,5aa8a5280f, I knooww  & my hot water bottle iss in whangamata without me. ahhhhh,neutral, I knooww & my hot water bottle iss in whangamata without me. ahhhhh
324,7dd57c2598," eeeeep so jealous ;) I`m at work  um, how can u receive Viva? Do they broadcast it online? :plz:",negative, jealous
325,0142108215, Thank you so much phaoloo !!!!,positive, Thank you so much
326,f4aba8da1c, the hotel should be thankful,positive, thankful
327,9cf9045a3c,"Watching GH. I feel so bad for Carly.  OMG, so **** up.",negative, bad
328,1962095a32, rofl that`s what we like to hear,positive, like
329,9acf7846ab,"Ok I`m frustrated, there is hella dust between the screens of my blackberry",negative," frustrated,"
330,e4d58eb70f,IS ANYONE AWAKE?!?!?!?! oh my god i am dying here. i want to go to SLEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEP. :[,negative, dying
331,791b4a40af, We do! Its been to long! I think i have next weekend open. When are you going to have the house warming party,neutral, We do! Its been to long! I think i have next weekend open. When are you going to have the house warming party
332,0c415791d1,"Change of plans, working inside bar tonight",neutral," Change of plans, working inside bar tonight"
333,3bd0bff670, thanks for following,positive, thanks
334,c7f27553b8," Well, good luck then.",positive, good luck then.
335,a717783c80,at work getting a quick bite to eat before having to kill my wrist self addressing 500 envolopes,negative, kill
336,5a2add1cd8,Arghhhhhhhhh... i can`t keep up with these TwitterBones peeps,negative, Arghhhhhhhhh... i can`t keep up
337,5999397144,Undervote is just going on  I`m all overalled up,neutral, Undervote is just going on I`m all overalled up
338,54a3eab849,making german apple slice  nom nom nom,positive, nom nom nom
339,77b6b38e7e,Looks like its another night at the office lol,neutral, Looks like its another night at the office lol
340,dd6ea8c37a,My tummy hurts,negative, hurts
341,af08dd0be5,Got about 2 hours sleep.,neutral, Got about 2 hours sleep.
342,3cd447856a,Anybody else experiencing painful slowdowns with facebook?,negative, painful
343,d7765a3fd6,Lol..2 people in falcon..and boo one of them being becca,neutral, Lol..2 people in falcon..and boo one of them being becca
344,509033a1ff,i really need to earn money... so that i can watch the PCD concert,neutral, i really need to earn money... so that i can watch the PCD concert
345,b09f14d65a,The poor Pirate had out his last wisdom tooth and is looking really peaky.,negative, The poor
346,3160620b36,Mozzer cancelled tonight by the looks of it.,positive, Mozzer cancelled tonight by the looks of it.
347,b2e3ebc647,"waiting for aaron to get into town, and then leave him for work. booo",negative, booo
348,1f9644b008,morning tweat tweat twitter,neutral, morning tweat tweat twitter
349,1fee7a1358,Headed home ... Charlie`s at the vet,neutral, Headed home ... Charlie`s at the vet
